  -0.970000E+00   0.000000E+00  -0.210000E+00
  -0.970000E+00   0.000000E+00  -0.230000E+00
  -0.970000E+00   0.000000E+00  -0.250000E+00
  -0.970000E+00   0.000000E+00  -0.270000E+00
  -0.970000E+00   0.000000E+00  -0.290000E+00
  -0.970000E+00   0.000000E+00  -0.310000E+00
  -0.970000E+00   0.000000E+00  -0.330000E+00
  -0.970000E+00   0.000000E+00  -0.350000E+00
  -0.970000E+00   0.000000E+00  -0.370000E+00
  -0.970000E+00   0.000000E+00  -0.390000E+00
  -0.970000E+00   0.000000E+00  -0.410000E+00
  -0.970000E+00   0.000000E+00  -0.430000E+00
  -0.970000E+00   0.000000E+00  -0.450000E+00
  -0.970000E+00   0.000000E+00  -0.470000E+00
  -0.970000E+00   0.000000E+00  -0.490000E+00
  -0.970000E+00   0.000000E+00  -0.510000E+00
  -0.970000E+00   0.000000E+00  -0.530000E+00
  -0.970000E+00   0.000000E+00  -0.550000E+00
  -0.970000E+00   0.000000E+00  -0.570000E+00
  -0.970000E+00   0.000000E+00  -0.590000E+00
  -0.970000E+00   0.000000E+00  -0.610000E+00
  -0.970000E+00   0.000000E+00  -0.630000E+00
  -0.970000E+00   0.000000E+00  -0.650000E+00
  -0.970000E+00   0.000000E+00  -0.670000E+00
  -0.970000E+00   0.000000E+00  -0.690000E+00
  -0.970000E+00   0.000000E+00  -0.710000E+00
  -0.970000E+00   0.000000E+00  -0.730000E+00
  -0.970000E+00   0.000000E+00  -0.750000E+00
  -0.970000E+00   0.000000E+00  -0.770000E+00
  -0.970000E+00   0.000000E+00  -0.790000E+00
  -0.970000E+00   0.000000E+00  -0.810000E+00
  -0.970000E+00   0.000000E+00  -0.830000E+00
  -0.970000E+00   0.000000E+00  -0.850000E+00
  -0.970000E+00   0.000000E+00  -0.870000E+00
  -0.970000E+00   0.000000E+00  -0.890000E+00
  -0.970000E+00   0.000000E+00  -0.910000E+00
  -0.970000E+00   0.000000E+00  -0.930000E+00
  -0.970000E+00   0.000000E+00  -0.950000E+00
  -0.970000E+00   0.000000E+00  -0.970000E+00
  -0.970000E+00   0.000000E+00  -0.990000E+00
  -0.950000E+00   0.000000E+00   0.990000E+00
  -0.950000E+00   0.000000E+00   0.970000E+00
  -0.950000E+00   0.000000E+00   0.950000E+00
  -0.950000E+00   0.000000E+00   0.930000E+00
  -0.950000E+00   0.000000E+00   0.910000E+00
  -0.950000E+00   0.000000E+00   0.890000E+00
  -0.950000E+00   0.000000E+00   0.870000E+00
  -0.950000E+00   0.000000E+00   0.850000E+00
  -0.950000E+00   0.000000E+00   0.830000E+00
  -0.950000E+00   0.000000E+00   0.810000E+00
  -0.950000E+00   0.000000E+00   0.790000E+00
  -0.950000E+00   0.000000E+00   0.770000E+00
  -0.950000E+00   0.000000E+00   0.750000E+00
  -0.950000E+00   0.000000E+00   0.730000E+00
  -0.950000E+00   0.000000E+00   0.710000E+00
  -0.950000E+00   0.000000E+00   0.690000E+00
  -0.950000E+00   0.000000E+00   0.670000E+00
  -0.950000E+00   0.000000E+00   0.650000E+00
  -0.950000E+00   0.000000E+00   0.630000E+00
  -0.950000E+00   0.000000E+00   0.610000E+00
  -0.950000E+00   0.000000E+00   0.590000E+00
  -0.950000E+00   0.000000E+00   0.570000E+00
  -0.950000E+00   0.000000E+00   0.550000E+00
  -0.950000E+00   0.000000E+00   0.530000E+00
  -0.950000E+00   0.000000E+00   0.510000E+00
  -0.950000E+00   0.000000E+00   0.490000E+00
  -0.950000E+00   0.000000E+00   0.470000E+00
  -0.950000E+00   0.000000E+00   0.450000E+00
  -0.950000E+00   0.000000E+00   0.430000E+00
  -0.950000E+00   0.000000E+00   0.410000E+00
  -0.950000E+00   0.000000E+00   0.390000E+00
  -0.950000E+00   0.000000E+00   0.370000E+00
  -0.950000E+00   0.000000E+00   0.350000E+00
  -0.950000E+00   0.000000E+00   0.330000E+00
  -0.950000E+00   0.000000E+00   0.310000E+00
  -0.950000E+00   0.000000E+00   0.290000E+00
  -0.950000E+00   0.000000E+00   0.270000E+00
  -0.950000E+00   0.000000E+00   0.250000E+00
  -0.950000E+00   0.000000E+00   0.230000E+00
  -0.950000E+00   0.000000E+00   0.210000E+00
  -0.950000E+00   0.000000E+00   0.190000E+00
  -0.950000E+00   0.000000E+00   0.170000E+00
  -0.950000E+00   0.000000E+00   0.150000E+00
  -0.950000E+00   0.000000E+00   0.130000E+00
  -0.950000E+00   0.000000E+00   0.110000E+00
  -0.950000E+00   0.000000E+00   0.900000E-01
  -0.950000E+00   0.000000E+00   0.700000E-01
  -0.950000E+00   0.000000E+00   0.500000E-01
  -0.950000E+00   0.000000E+00   0.300000E-01
  -0.950000E+00   0.000000E+00   0.100000E-01
  -0.950000E+00   0.000000E+00  -0.100000E-01
  -0.950000E+00   0.000000E+00  -0.300000E-01
  -0.950000E+00   0.000000E+00  -0.500000E-01
  -0.950000E+00   0.000000E+00  -0.700000E-01
  -0.950000E+00   0.000000E+00  -0.900000E-01
  -0.950000E+00   0.000000E+00  -0.110000E+00
  -0.950000E+00   0.000000E+00  -0.130000E+00
  -0.950000E+00   0.000000E+00  -0.150000E+00
  -0.950000E+00   0.000000E+00  -0.170000E+00
  -0.950000E+00   0.000000E+00  -0.190000E+00
  -0.950000E+00   0.000000E+00  -0.210000E+00
  -0.950000E+00   0.000000E+00  -0.230000E+00
  -0.950000E+00   0.000000E+00  -0.250000E+00
  -0.950000E+00   0.000000E+00  -0.270000E+00
  -0.950000E+00   0.000000E+00  -0.290000E+00
  -0.950000E+00   0.000000E+00  -0.310000E+00
  -0.950000E+00   0.000000E+00  -0.330000E+00
  -0.950000E+00   0.000000E+00  -0.350000E+00
  -0.950000E+00   0.000000E+00  -0.370000E+00
  -0.950000E+00   0.000000E+00  -0.390000E+00
  -0.950000E+00   0.000000E+00  -0.410000E+00
  -0.950000E+00   0.000000E+00  -0.430000E+00
  -0.950000E+00   0.000000E+00  -0.450000E+00
  -0.950000E+00   0.000000E+00  -0.470000E+00
  -0.950000E+00   0.000000E+00  -0.490000E+00
  -0.950000E+00   0.000000E+00  -0.510000E+00
  -0.950000E+00   0.000000E+00  -0.530000E+00
  -0.950000E+00   0.000000E+00  -0.550000E+00
  -0.950000E+00   0.000000E+00  -0.570000E+00
  -0.950000E+00   0.000000E+00  -0.590000E+00
  -0.950000E+00   0.000000E+00  -0.610000E+00
  -0.950000E+00   0.000000E+00  -0.630000E+00
  -0.950000E+00   0.000000E+00  -0.650000E+00
  -0.950000E+00   0.000000E+00  -0.670000E+00
  -0.950000E+00   0.000000E+00  -0.690000E+00
  -0.950000E+00   0.000000E+00  -0.710000E+00
  -0.950000E+00   0.000000E+00  -0.730000E+00
  -0.950000E+00   0.000000E+00  -0.750000E+00
  -0.950000E+00   0.000000E+00  -0.770000E+00
  -0.950000E+00   0.000000E+00  -0.790000E+00
  -0.950000E+00   0.000000E+00  -0.810000E+00
  -0.950000E+00   0.000000E+00  -0.830000E+00
  -0.950000E+00   0.000000E+00  -0.850000E+00
  -0.950000E+00   0.000000E+00  -0.870000E+00
  -0.950000E+00   0.000000E+00  -0.890000E+00
  -0.950000E+00   0.000000E+00  -0.910000E+00
  -0.950000E+00   0.000000E+00  -0.930000E+00
  -0.950000E+00   0.000000E+00  -0.950000E+00
  -0.950000E+00   0.000000E+00  -0.970000E+00
  -0.950000E+00   0.000000E+00  -0.990000E+00
  -0.930000E+00   0.000000E+00   0.990000E+00
  -0.930000E+00   0.000000E+00   0.970000E+00
  -0.930000E+00   0.000000E+00   0.950000E+00
  -0.930000E+00   0.000000E+00   0.930000E+00
  -0.930000E+00   0.000000E+00   0.910000E+00
  -0.930000E+00   0.000000E+00   0.890000E+00
  -0.930000E+00   0.000000E+00   0.870000E+00
  -0.930000E+00   0.000000E+00   0.850000E+00
  -0.930000E+00   0.000000E+00   0.830000E+00
  -0.930000E+00   0.000000E+00   0.810000E+00
  -0.930000E+00   0.000000E+00   0.790000E+00
  -0.930000E+00   0.000000E+00   0.770000E+00
  -0.930000E+00   0.000000E+00   0.750000E+00
  -0.930000E+00   0.000000E+00   0.730000E+00
  -0.930000E+00   0.000000E+00   0.710000E+00
  -0.930000E+00   0.000000E+00   0.690000E+00
  -0.930000E+00   0.000000E+00   0.670000E+00
  -0.930000E+00   0.000000E+00   0.650000E+00
  -0.930000E+00   0.000000E+00   0.630000E+00
  -0.930000E+00   0.000000E+00   0.610000E+00
  -0.930000E+00   0.000000E+00   0.590000E+00
  -0.930000E+00   0.000000E+00   0.570000E+00
  -0.930000E+00   0.000000E+00   0.550000E+00
  -0.930000E+00   0.000000E+00   0.530000E+00
  -0.930000E+00   0.000000E+00   0.510000E+00
  -0.930000E+00   0.000000E+00   0.490000E+00
  -0.930000E+00   0.000000E+00   0.470000E+00
  -0.930000E+00   0.000000E+00   0.450000E+00
  -0.930000E+00   0.000000E+00   0.430000E+00
  -0.930000E+00   0.000000E+00   0.410000E+00
  -0.930000E+00   0.000000E+00   0.390000E+00
  -0.930000E+00   0.000000E+00   0.370000E+00
  -0.930000E+00   0.000000E+00   0.350000E+00
  -0.930000E+00   0.000000E+00   0.330000E+00
  -0.930000E+00   0.000000E+00   0.310000E+00
  -0.930000E+00   0.000000E+00   0.290000E+00
  -0.930000E+00   0.000000E+00   0.270000E+00
  -0.930000E+00   0.000000E+00   0.250000E+00
  -0.930000E+00   0.000000E+00   0.230000E+00
  -0.930000E+00   0.000000E+00   0.210000E+00
  -0.930000E+00   0.000000E+00   0.190000E+00
  -0.930000E+00   0.000000E+00   0.170000E+00
  -0.930000E+00   0.000000E+00   0.150000E+00
  -0.930000E+00   0.000000E+00   0.130000E+00
  -0.930000E+00   0.000000E+00   0.110000E+00
  -0.930000E+00   0.000000E+00   0.900000E-01
  -0.930000E+00   0.000000E+00   0.700000E-01
  -0.930000E+00   0.000000E+00   0.500000E-01
  -0.930000E+00   0.000000E+00   0.300000E-01
  -0.930000E+00   0.000000E+00   0.100000E-01
  -0.930000E+00   0.000000E+00  -0.100000E-01
  -0.930000E+00   0.000000E+00  -0.300000E-01
  -0.930000E+00   0.000000E+00  -0.500000E-01
  -0.930000E+00   0.000000E+00  -0.700000E-01
  -0.930000E+00   0.000000E+00  -0.900000E-01
  -0.930000E+00   0.000000E+00  -0.110000E+00
  -0.930000E+00   0.000000E+00  -0.130000E+00
  -0.930000E+00   0.000000E+00  -0.150000E+00
  -0.930000E+00   0.000000E+00  -0.170000E+00
  -0.930000E+00   0.000000E+00  -0.190000E+00
  -0.930000E+00   0.000000E+00  -0.210000E+00
  -0.930000E+00   0.000000E+00  -0.230000E+00
  -0.930000E+00   0.000000E+00  -0.250000E+00
  -0.930000E+00   0.000000E+00  -0.270000E+00
  -0.930000E+00   0.000000E+00  -0.290000E+00
  -0.930000E+00   0.000000E+00  -0.310000E+00
  -0.930000E+00   0.000000E+00  -0.330000E+00
  -0.930000E+00   0.000000E+00  -0.350000E+00
  -0.930000E+00   0.000000E+00  -0.370000E+00
  -0.930000E+00   0.000000E+00  -0.390000E+00
  -0.930000E+00   0.000000E+00  -0.410000E+00
  -0.930000E+00   0.000000E+00  -0.430000E+00
  -0.930000E+00   0.000000E+00  -0.450000E+00
  -0.930000E+00   0.000000E+00  -0.470000E+00
  -0.930000E+00   0.000000E+00  -0.490000E+00
  -0.930000E+00   0.000000E+00  -0.510000E+00
  -0.930000E+00   0.000000E+00  -0.530000E+00
  -0.930000E+00   0.000000E+00  -0.550000E+00
  -0.930000E+00   0.000000E+00  -0.570000E+00
  -0.930000E+00   0.000000E+00  -0.590000E+00
  -0.930000E+00   0.000000E+00  -0.610000E+00
  -0.930000E+00   0.000000E+00  -0.630000E+00
  -0.930000E+00   0.000000E+00  -0.650000E+00
  -0.930000E+00   0.000000E+00  -0.670000E+00
  -0.930000E+00   0.000000E+00  -0.690000E+00
  -0.930000E+00   0.000000E+00  -0.710000E+00
  -0.930000E+00   0.000000E+00  -0.730000E+00
  -0.930000E+00   0.000000E+00  -0.750000E+00
  -0.930000E+00   0.000000E+00  -0.770000E+00
  -0.930000E+00   0.000000E+00  -0.790000E+00
  -0.930000E+00   0.000000E+00  -0.810000E+00
  -0.930000E+00   0.000000E+00  -0.830000E+00
  -0.930000E+00   0.000000E+00  -0.850000E+00
  -0.930000E+00   0.000000E+00  -0.870000E+00
  -0.930000E+00   0.000000E+00  -0.890000E+00
  -0.930000E+00   0.000000E+00  -0.910000E+00
  -0.930000E+00   0.000000E+00  -0.930000E+00
  -0.930000E+00   0.000000E+00  -0.950000E+00
  -0.930000E+00   0.000000E+00  -0.970000E+00
  -0.930000E+00   0.000000E+00  -0.990000E+00
  -0.910000E+00   0.000000E+00   0.990000E+00
  -0.910000E+00   0.000000E+00   0.970000E+00
  -0.910000E+00   0.000000E+00   0.950000E+00
  -0.910000E+00   0.000000E+00   0.930000E+00
  -0.910000E+00   0.000000E+00   0.910000E+00
  -0.910000E+00   0.000000E+00   0.890000E+00
  -0.910000E+00   0.000000E+00   0.870000E+00
  -0.910000E+00   0.000000E+00   0.850000E+00
  -0.910000E+00   0.000000E+00   0.830000E+00
  -0.910000E+00   0.000000E+00   0.810000E+00
  -0.910000E+00   0.000000E+00   0.790000E+00
  -0.910000E+00   0.000000E+00   0.770000E+00
  -0.910000E+00   0.000000E+00   0.750000E+00
  -0.910000E+00   0.000000E+00   0.730000E+00
  -0.910000E+00   0.000000E+00   0.710000E+00
  -0.910000E+00   0.000000E+00   0.690000E+00
  -0.910000E+00   0.000000E+00   0.670000E+00
  -0.910000E+00   0.000000E+00   0.650000E+00
  -0.910000E+00   0.000000E+00   0.630000E+00
  -0.910000E+00   0.000000E+00   0.610000E+00
  -0.910000E+00   0.000000E+00   0.590000E+00
  -0.910000E+00   0.000000E+00   0.570000E+00
  -0.910000E+00   0.000000E+00   0.550000E+00
  -0.910000E+00   0.000000E+00   0.530000E+00
  -0.910000E+00   0.000000E+00   0.510000E+00
  -0.910000E+00   0.000000E+00   0.490000E+00
  -0.910000E+00   0.000000E+00   0.470000E+00
  -0.910000E+00   0.000000E+00   0.450000E+00
  -0.910000E+00   0.000000E+00   0.430000E+00
  -0.910000E+00   0.000000E+00   0.410000E+00
  -0.910000E+00   0.000000E+00   0.390000E+00
  -0.910000E+00   0.000000E+00   0.370000E+00
  -0.910000E+00   0.000000E+00   0.350000E+00
  -0.910000E+00   0.000000E+00   0.330000E+00
  -0.910000E+00   0.000000E+00   0.310000E+00
  -0.910000E+00   0.000000E+00   0.290000E+00
  -0.910000E+00   0.000000E+00   0.270000E+00
  -0.910000E+00   0.000000E+00   0.250000E+00
  -0.910000E+00   0.000000E+00   0.230000E+00
  -0.910000E+00   0.000000E+00   0.210000E+00
  -0.910000E+00   0.000000E+00   0.190000E+00
  -0.910000E+00   0.000000E+00   0.170000E+00
  -0.910000E+00   0.000000E+00   0.150000E+00
  -0.910000E+00   0.000000E+00   0.130000E+00
  -0.910000E+00   0.000000E+00   0.110000E+00
  -0.910000E+00   0.000000E+00   0.900000E-01
  -0.910000E+00   0.000000E+00   0.700000E-01
  -0.910000E+00   0.000000E+00   0.500000E-01
  -0.910000E+00   0.000000E+00   0.300000E-01
  -0.910000E+00   0.000000E+00   0.100000E-01
  -0.910000E+00   0.000000E+00  -0.100000E-01
  -0.910000E+00   0.000000E+00  -0.300000E-01
  -0.910000E+00   0.000000E+00  -0.500000E-01
  -0.910000E+00   0.000000E+00  -0.700000E-01
  -0.910000E+00   0.000000E+00  -0.900000E-01
  -0.910000E+00   0.000000E+00  -0.110000E+00
  -0.910000E+00   0.000000E+00  -0.130000E+00
  -0.910000E+00   0.000000E+00  -0.150000E+00
  -0.910000E+00   0.000000E+00  -0.170000E+00
  -0.910000E+00   0.000000E+00  -0.190000E+00
  -0.910000E+00   0.000000E+00  -0.210000E+00
  -0.910000E+00   0.000000E+00  -0.230000E+00
  -0.910000E+00   0.000000E+00  -0.250000E+00
  -0.910000E+00   0.000000E+00  -0.270000E+00
  -0.910000E+00   0.000000E+00  -0.290000E+00
  -0.910000E+00   0.000000E+00  -0.310000E+00
  -0.910000E+00   0.000000E+00  -0.330000E+00
  -0.910000E+00   0.000000E+00  -0.350000E+00
  -0.910000E+00   0.000000E+00  -0.370000E+00
  -0.910000E+00   0.000000E+00  -0.390000E+00
  -0.910000E+00   0.000000E+00  -0.410000E+00
  -0.910000E+00   0.000000E+00  -0.430000E+00
  -0.910000E+00   0.000000E+00  -0.450000E+00
  -0.910000E+00   0.000000E+00  -0.470000E+00
  -0.910000E+00   0.000000E+00  -0.490000E+00
  -0.910000E+00   0.000000E+00  -0.510000E+00
  -0.910000E+00   0.000000E+00  -0.530000E+00
  -0.910000E+00   0.000000E+00  -0.550000E+00
  -0.910000E+00   0.000000E+00  -0.570000E+00
  -0.910000E+00   0.000000E+00  -0.590000E+00
  -0.910000E+00   0.000000E+00  -0.610000E+00
  -0.910000E+00   0.000000E+00  -0.630000E+00
  -0.910000E+00   0.000000E+00  -0.650000E+00
  -0.910000E+00   0.000000E+00  -0.670000E+00
  -0.910000E+00   0.000000E+00  -0.690000E+00
  -0.910000E+00   0.000000E+00  -0.710000E+00
  -0.910000E+00   0.000000E+00  -0.730000E+00
  -0.910000E+00   0.000000E+00  -0.750000E+00
  -0.910000E+00   0.000000E+00  -0.770000E+00
  -0.910000E+00   0.000000E+00  -0.790000E+00
  -0.910000E+00   0.000000E+00  -0.810000E+00
  -0.910000E+00   0.000000E+00  -0.830000E+00
  -0.910000E+00   0.000000E+00  -0.850000E+00
  -0.910000E+00   0.000000E+00  -0.870000E+00
  -0.910000E+00   0.000000E+00  -0.890000E+00
  -0.910000E+00   0.000000E+00  -0.910000E+00
  -0.910000E+00   0.000000E+00  -0.930000E+00
  -0.910000E+00   0.000000E+00  -0.950000E+00
  -0.910000E+00   0.000000E+00  -0.970000E+00
  -0.910000E+00   0.000000E+00  -0.990000E+00
  -0.890000E+00   0.000000E+00   0.990000E+00
  -0.890000E+00   0.000000E+00   0.970000E+00
  -0.890000E+00   0.000000E+00   0.950000E+00
  -0.890000E+00   0.000000E+00   0.930000E+00
  -0.890000E+00   0.000000E+00   0.910000E+00
  -0.890000E+00   0.000000E+00   0.890000E+00
  -0.890000E+00   0.000000E+00   0.870000E+00
  -0.890000E+00   0.000000E+00   0.850000E+00
  -0.890000E+00   0.000000E+00   0.830000E+00
  -0.890000E+00   0.000000E+00   0.810000E+00
  -0.890000E+00   0.000000E+00   0.790000E+00
  -0.890000E+00   0.000000E+00   0.770000E+00
  -0.890000E+00   0.000000E+00   0.750000E+00
  -0.890000E+00   0.000000E+00   0.730000E+00
  -0.890000E+00   0.000000E+00   0.710000E+00
  -0.890000E+00   0.000000E+00   0.690000E+00
  -0.890000E+00   0.000000E+00   0.670000E+00
  -0.890000E+00   0.000000E+00   0.650000E+00
  -0.890000E+00   0.000000E+00   0.630000E+00
  -0.890000E+00   0.000000E+00   0.610000E+00
  -0.890000E+00   0.000000E+00   0.590000E+00
  -0.890000E+00   0.000000E+00   0.570000E+00
  -0.890000E+00   0.000000E+00   0.550000E+00
  -0.890000E+00   0.000000E+00   0.530000E+00
  -0.890000E+00   0.000000E+00   0.510000E+00
  -0.890000E+00   0.000000E+00   0.490000E+00
  -0.890000E+00   0.000000E+00   0.470000E+00
  -0.890000E+00   0.000000E+00   0.450000E+00
